id,id_entrepot,datetime,capteur1,capteur2,capteur3
TMP-ENT_DEMO-04844,ENT_DEMO,2025-07-21 19:00:00,28.74,28.94,30.2
TMP-ENT_DEMO-04845,ENT_DEMO,2025-07-21 20:00:00,30.67,26.51,27.79
TMP-ENT_DEMO-04846,ENT_DEMO,2025-07-21 21:00:00,29.39,33.04,28.72
TMP-ENT_DEMO-04847,ENT_DEMO,2025-07-21 22:00:00,28.94,28.9,29.18
TMP-ENT_DEMO-04848,ENT_DEMO,2025-07-21 23:00:00,30.03,29.54,29.1
TMP-ENT_DEMO-04849,ENT_DEMO,2025-07-22 00:00:00,26.68,31.99,29.95
TMP-ENT_DEMO-04850,ENT_DEMO,2025-07-22 01:00:00,30.22,29.63,30.42
TMP-ENT_DEMO-04851,ENT_DEMO,2025-07-22 02:00:00,28.04,31.52,27.5
TMP-ENT_DEMO-04852,ENT_DEMO,2025-07-22 03:00:00,28.46,30.48,28.7
TMP-ENT_DEMO-04853,ENT_DEMO,2025-07-22 04:00:00,29.96,26.25,29.83
TMP-ENT_DEMO-04854,ENT_DEMO,2025-07-22 05:00:00,29.96,29.82,28.76
TMP-ENT_DEMO-04855,ENT_DEMO,2025-07-22 06:00:00,29.16,30.19,29.39
TMP-ENT_DEMO-04856,ENT_DEMO,2025-07-22 07:00:00,30.47,27.49,27.61
TMP-ENT_DEMO-04857,ENT_DEMO,2025-07-22 08:00:00,28.71,28.67,29.45
TMP-ENT_DEMO-04858,ENT_DEMO,2025-07-22 09:00:00,30.26,31.88,28.73
TMP-ENT_DEMO-04859,ENT_DEMO,2025-07-22 10:00:00,29.04,28.15,29.02
TMP-ENT_DEMO-04860,ENT_DEMO,2025-07-22 11:00:00,30.38,29.75,27.97
TMP-ENT_DEMO-04861,ENT_DEMO,2025-07-22 12:00:00,30.21,29.83,30.22
TMP-ENT_DEMO-04862,ENT_DEMO,2025-07-22 13:00:00,28.78,29.42,30.51
TMP-ENT_DEMO-04863,ENT_DEMO,2025-07-22 14:00:00,29.94,33.12,28.86
TMP-ENT_DEMO-04864,ENT_DEMO,2025-07-22 15:00:00,29.64,31.73,31.15
TMP-ENT_DEMO-04865,ENT_DEMO,2025-07-22 16:00:00,29.76,30.0,31.49
TMP-ENT_DEMO-04866,ENT_DEMO,2025-07-22 17:00:00,30.7,34.3,29.53
TMP-ENT_DEMO-04867,ENT_DEMO,2025-07-22 18:00:00,31.54,30.39,28.1
TMP-ENT_DEMO-04868,ENT_DEMO,2025-07-22 19:00:00,29.48,27.73,28.72
TMP-ENT_DEMO-04869,ENT_DEMO,2025-07-22 20:00:00,29.2,27.44,27.52
TMP-ENT_DEMO-04870,ENT_DEMO,2025-07-22 21:00:00,28.74,27.45,30.43
TMP-ENT_DEMO-04871,ENT_DEMO,2025-07-22 22:00:00,33.74,32.71,28.11
TMP-ENT_DEMO-04872,ENT_DEMO,2025-07-22 23:00:00,31.15,27.83,28.73
TMP-ENT_DEMO-04873,ENT_DEMO,2025-07-23 00:00:00,29.38,29.53,28.15
TMP-ENT_DEMO-04874,ENT_DEMO,2025-07-23 01:00:00,28.39,28.98,28.52
TMP-ENT_DEMO-04875,ENT_DEMO,2025-07-23 02:00:00,29.14,27.62,31.58
TMP-ENT_DEMO-04876,ENT_DEMO,2025-07-23 03:00:00,29.76,31.79,29.17
TMP-ENT_DEMO-04877,ENT_DEMO,2025-07-23 04:00:00,30.92,28.28,27.14
TMP-ENT_DEMO-04878,ENT_DEMO,2025-07-23 05:00:00,27.83,29.72,29.35
TMP-ENT_DEMO-04879,ENT_DEMO,2025-07-23 06:00:00,31.89,29.53,31.37
TMP-ENT_DEMO-04880,ENT_DEMO,2025-07-23 07:00:00,30.84,31.25,31.57
TMP-ENT_DEMO-04881,ENT_DEMO,2025-07-23 08:00:00,29.96,32.22,28.79
TMP-ENT_DEMO-04882,ENT_DEMO,2025-07-23 09:00:00,26.2,31.06,31.53
TMP-ENT_DEMO-04883,ENT_DEMO,2025-07-23 10:00:00,29.48,26.94,29.23
TMP-ENT_DEMO-04884,ENT_DEMO,2025-07-23 11:00:00,30.16,29.08,28.73
TMP-ENT_DEMO-04885,ENT_DEMO,2025-07-23 12:00:00,30.54,27.62,31.71
TMP-ENT_DEMO-04886,ENT_DEMO,2025-07-23 13:00:00,30.39,31.62,29.73
TMP-ENT_DEMO-04887,ENT_DEMO,2025-07-23 14:00:00,30.35,31.71,28.51
TMP-ENT_DEMO-04888,ENT_DEMO,2025-07-23 15:00:00,27.98,30.96,29.69
TMP-ENT_DEMO-04889,ENT_DEMO,2025-07-23 16:00:00,28.31,27.36,28.7
TMP-ENT_DEMO-04890,ENT_DEMO,2025-07-23 17:00:00,31.04,29.92,28.35
TMP-ENT_DEMO-04891,ENT_DEMO,2025-07-23 18:00:00,29.37,27.96,31.4
TMP-ENT_DEMO-04892,ENT_DEMO,2025-07-23 19:00:00,27.97,31.19,29.61
TMP-ENT_DEMO-04893,ENT_DEMO,2025-07-23 20:00:00,27.43,29.16,32.1
TMP-ENT_DEMO-04894,ENT_DEMO,2025-07-23 21:00:00,30.18,33.23,28.64
TMP-ENT_DEMO-04895,ENT_DEMO,2025-07-23 22:00:00,31.67,27.07,29.5
TMP-ENT_DEMO-04896,ENT_DEMO,2025-07-23 23:00:00,29.66,28.35,29.46
TMP-ENT_DEMO-04897,ENT_DEMO,2025-07-24 00:00:00,26.65,31.42,31.18
TMP-ENT_DEMO-04898,ENT_DEMO,2025-07-24 01:00:00,28.46,32.3,30.91
TMP-ENT_DEMO-04899,ENT_DEMO,2025-07-24 02:00:00,30.3,30.2,29.35
TMP-ENT_DEMO-04900,ENT_DEMO,2025-07-24 03:00:00,29.56,30.13,31.03
TMP-ENT_DEMO-04901,ENT_DEMO,2025-07-24 04:00:00,30.63,28.37,30.33
TMP-ENT_DEMO-04902,ENT_DEMO,2025-07-24 05:00:00,29.88,30.97,27.98
TMP-ENT_DEMO-04903,ENT_DEMO,2025-07-24 06:00:00,28.81,29.63,31.85
TMP-ENT_DEMO-04904,ENT_DEMO,2025-07-24 07:00:00,30.34,29.58,29.97
TMP-ENT_DEMO-04905,ENT_DEMO,2025-07-24 08:00:00,28.64,33.51,31.44
TMP-ENT_DEMO-04906,ENT_DEMO,2025-07-24 09:00:00,29.46,30.79,27.86
TMP-ENT_DEMO-04907,ENT_DEMO,2025-07-24 10:00:00,29.4,30.8,28.73
TMP-ENT_DEMO-04908,ENT_DEMO,2025-07-24 11:00:00,29.43,28.9,31.14
TMP-ENT_DEMO-04909,ENT_DEMO,2025-07-24 12:00:00,29.73,30.46,30.07
TMP-ENT_DEMO-04910,ENT_DEMO,2025-07-24 13:00:00,28.73,28.96,29.32
TMP-ENT_DEMO-04911,ENT_DEMO,2025-07-24 14:00:00,30.46,28.79,29.29
TMP-ENT_DEMO-04912,ENT_DEMO,2025-07-24 15:00:00,28.41,27.45,29.13
TMP-ENT_DEMO-04913,ENT_DEMO,2025-07-24 16:00:00,28.24,28.08,30.5
TMP-ENT_DEMO-04914,ENT_DEMO,2025-07-24 17:00:00,28.8,31.13,29.61
TMP-ENT_DEMO-04915,ENT_DEMO,2025-07-24 18:00:00,29.93,33.7,27.91
TMP-ENT_DEMO-04916,ENT_DEMO,2025-07-24 19:00:00,27.46,27.8,29.13
TMP-ENT_DEMO-04917,ENT_DEMO,2025-07-24 20:00:00,31.17,32.14,30.38
TMP-ENT_DEMO-04918,ENT_DEMO,2025-07-24 21:00:00,27.41,30.91,30.19
TMP-ENT_DEMO-04919,ENT_DEMO,2025-07-24 22:00:00,31.66,33.1,27.47
TMP-ENT_DEMO-04920,ENT_DEMO,2025-07-24 23:00:00,28.08,28.97,27.98
TMP-ENT_DEMO-04921,ENT_DEMO,2025-07-25 00:00:00,28.91,29.76,28.55
TMP-ENT_DEMO-04922,ENT_DEMO,2025-07-25 01:00:00,28.03,28.61,30.8
TMP-ENT_DEMO-04923,ENT_DEMO,2025-07-25 02:00:00,28.35,29.92,29.18
TMP-ENT_DEMO-04924,ENT_DEMO,2025-07-25 03:00:00,27.25,31.2,27.51
TMP-ENT_DEMO-04925,ENT_DEMO,2025-07-25 04:00:00,26.89,28.73,27.83
TMP-ENT_DEMO-04926,ENT_DEMO,2025-07-25 05:00:00,28.32,31.5,28.68
TMP-ENT_DEMO-04927,ENT_DEMO,2025-07-25 06:00:00,25.31,26.93,31.01
TMP-ENT_DEMO-04928,ENT_DEMO,2025-07-25 07:00:00,29.6,26.34,27.7
TMP-ENT_DEMO-04929,ENT_DEMO,2025-07-25 08:00:00,28.1,29.59,30.25
TMP-ENT_DEMO-04930,ENT_DEMO,2025-07-25 09:00:00,30.73,28.26,29.01
TMP-ENT_DEMO-04931,ENT_DEMO,2025-07-25 10:00:00,29.06,28.17,29.25
TMP-ENT_DEMO-04932,ENT_DEMO,2025-07-25 11:00:00,27.7,27.01,30.93
TMP-ENT_DEMO-04933,ENT_DEMO,2025-07-25 12:00:00,28.3,32.61,30.75
TMP-ENT_DEMO-04934,ENT_DEMO,2025-07-25 13:00:00,27.41,28.22,30.61
TMP-ENT_DEMO-04935,ENT_DEMO,2025-07-25 14:00:00,27.29,31.22,27.14
TMP-ENT_DEMO-04936,ENT_DEMO,2025-07-25 15:00:00,31.52,29.01,30.55
TMP-ENT_DEMO-04937,ENT_DEMO,2025-07-25 16:00:00,27.07,27.79,31.19
TMP-ENT_DEMO-04938,ENT_DEMO,2025-07-25 17:00:00,30.0,26.47,29.29
TMP-ENT_DEMO-04939,ENT_DEMO,2025-07-25 18:00:00,28.86,31.65,29.2
TMP-ENT_DEMO-04940,ENT_DEMO,2025-07-25 19:00:00,30.73,29.27,29.19
TMP-ENT_DEMO-04941,ENT_DEMO,2025-07-25 20:00:00,30.07,29.48,30.66
TMP-ENT_DEMO-04942,ENT_DEMO,2025-07-25 21:00:00,28.5,28.99,28.98
TMP-ENT_DEMO-04943,ENT_DEMO,2025-07-25 22:00:00,26.72,28.23,28.97
TMP-ENT_DEMO-04944,ENT_DEMO,2025-07-25 23:00:00,29.42,29.87,28.54
TMP-ENT_DEMO-04945,ENT_DEMO,2025-07-26 00:00:00,24.31,30.89,30.21
TMP-ENT_DEMO-04946,ENT_DEMO,2025-07-26 01:00:00,26.91,32.14,28.06
TMP-ENT_DEMO-04947,ENT_DEMO,2025-07-26 02:00:00,28.41,26.04,29.52
TMP-ENT_DEMO-04948,ENT_DEMO,2025-07-26 03:00:00,27.61,28.63,29.97
TMP-ENT_DEMO-04949,ENT_DEMO,2025-07-26 04:00:00,30.74,27.67,27.94
TMP-ENT_DEMO-04950,ENT_DEMO,2025-07-26 05:00:00,29.29,27.0,29.15
TMP-ENT_DEMO-04951,ENT_DEMO,2025-07-26 06:00:00,28.53,28.0,30.08
TMP-ENT_DEMO-04952,ENT_DEMO,2025-07-26 07:00:00,29.73,29.76,29.05
TMP-ENT_DEMO-04953,ENT_DEMO,2025-07-26 08:00:00,26.91,27.9,28.08
TMP-ENT_DEMO-04954,ENT_DEMO,2025-07-26 09:00:00,29.51,30.62,29.76
TMP-ENT_DEMO-04955,ENT_DEMO,2025-07-26 10:00:00,28.56,28.96,28.46
TMP-ENT_DEMO-04956,ENT_DEMO,2025-07-26 11:00:00,28.27,29.48,31.89
TMP-ENT_DEMO-04957,ENT_DEMO,2025-07-26 12:00:00,30.4,29.5,28.58
TMP-ENT_DEMO-04958,ENT_DEMO,2025-07-26 13:00:00,26.96,27.35,29.15
TMP-ENT_DEMO-04959,ENT_DEMO,2025-07-26 14:00:00,29.63,31.23,31.2
TMP-ENT_DEMO-04960,ENT_DEMO,2025-07-26 15:00:00,30.91,30.41,29.19
TMP-ENT_DEMO-04961,ENT_DEMO,2025-07-26 16:00:00,29.86,30.96,29.4
TMP-ENT_DEMO-04962,ENT_DEMO,2025-07-26 17:00:00,28.55,26.54,31.13
TMP-ENT_DEMO-04963,ENT_DEMO,2025-07-26 18:00:00,29.08,29.51,27.6
TMP-ENT_DEMO-04964,ENT_DEMO,2025-07-26 19:00:00,28.52,29.84,30.36
TMP-ENT_DEMO-04965,ENT_DEMO,2025-07-26 20:00:00,28.59,29.99,28.62
TMP-ENT_DEMO-04966,ENT_DEMO,2025-07-26 21:00:00,28.45,27.18,28.2
TMP-ENT_DEMO-04967,ENT_DEMO,2025-07-26 22:00:00,30.25,30.34,28.83
TMP-ENT_DEMO-04968,ENT_DEMO,2025-07-26 23:00:00,28.38,32.06,31.81
TMP-ENT_DEMO-04969,ENT_DEMO,2025-07-27 00:00:00,31.79,31.05,29.96
TMP-ENT_DEMO-04970,ENT_DEMO,2025-07-27 01:00:00,30.94,28.49,29.12
TMP-ENT_DEMO-04971,ENT_DEMO,2025-07-27 02:00:00,28.77,29.51,29.47
TMP-ENT_DEMO-04972,ENT_DEMO,2025-07-27 03:00:00,28.77,29.07,29.35
TMP-ENT_DEMO-04973,ENT_DEMO,2025-07-27 04:00:00,26.97,29.46,28.16
TMP-ENT_DEMO-04974,ENT_DEMO,2025-07-27 05:00:00,28.25,30.0,30.42
TMP-ENT_DEMO-04975,ENT_DEMO,2025-07-27 06:00:00,31.45,29.7,28.16
TMP-ENT_DEMO-04976,ENT_DEMO,2025-07-27 07:00:00,28.15,26.89,28.85
TMP-ENT_DEMO-04977,ENT_DEMO,2025-07-27 08:00:00,27.18,30.69,31.2
TMP-ENT_DEMO-04978,ENT_DEMO,2025-07-27 09:00:00,28.45,27.85,29.43
TMP-ENT_DEMO-04979,ENT_DEMO,2025-07-27 10:00:00,28.14,28.88,26.91
TMP-ENT_DEMO-04980,ENT_DEMO,2025-07-27 11:00:00,27.61,27.95,30.08
TMP-ENT_DEMO-04981,ENT_DEMO,2025-07-27 12:00:00,28.44,25.42,28.34
TMP-ENT_DEMO-04982,ENT_DEMO,2025-07-27 13:00:00,28.18,30.49,29.89
TMP-ENT_DEMO-04983,ENT_DEMO,2025-07-27 14:00:00,32.15,30.77,27.61
TMP-ENT_DEMO-04984,ENT_DEMO,2025-07-27 15:00:00,28.13,30.46,28.38
TMP-ENT_DEMO-04985,ENT_DEMO,2025-07-27 16:00:00,29.78,29.52,29.25
TMP-ENT_DEMO-04986,ENT_DEMO,2025-07-27 17:00:00,29.52,31.43,29.09
TMP-ENT_DEMO-04987,ENT_DEMO,2025-07-27 18:00:00,28.3,32.97,26.93
TMP-ENT_DEMO-04988,ENT_DEMO,2025-07-27 19:00:00,30.21,28.13,28.2
TMP-ENT_DEMO-04989,ENT_DEMO,2025-07-27 20:00:00,28.57,30.11,30.79
TMP-ENT_DEMO-04990,ENT_DEMO,2025-07-27 21:00:00,28.47,30.41,29.07
TMP-ENT_DEMO-04991,ENT_DEMO,2025-07-27 22:00:00,29.62,29.1,28.99
TMP-ENT_DEMO-04992,ENT_DEMO,2025-07-27 23:00:00,28.01,30.03,28.16
TMP-ENT_DEMO-04993,ENT_DEMO,2025-07-28 00:00:00,27.99,26.14,29.95
TMP-ENT_DEMO-04994,ENT_DEMO,2025-07-28 01:00:00,27.99,29.16,30.74
TMP-ENT_DEMO-04995,ENT_DEMO,2025-07-28 02:00:00,28.42,30.4,29.37
TMP-ENT_DEMO-04996,ENT_DEMO,2025-07-28 03:00:00,30.96,27.25,30.17
TMP-ENT_DEMO-04997,ENT_DEMO,2025-07-28 04:00:00,29.37,28.22,28.03
TMP-ENT_DEMO-04998,ENT_DEMO,2025-07-28 05:00:00,27.63,27.11,27.13
TMP-ENT_DEMO-04999,ENT_DEMO,2025-07-28 06:00:00,28.38,32.31,28.94
TMP-ENT_DEMO-05000,ENT_DEMO,2025-07-28 07:00:00,31.3,31.14,28.71
TMP-ENT_DEMO-05001,ENT_DEMO,2025-07-28 08:00:00,28.09,27.9,30.78
TMP-ENT_DEMO-05002,ENT_DEMO,2025-07-28 09:00:00,29.2,29.02,28.52
TMP-ENT_DEMO-05003,ENT_DEMO,2025-07-28 10:00:00,27.5,28.41,29.23
TMP-ENT_DEMO-05004,ENT_DEMO,2025-07-28 11:00:00,28.94,32.03,26.44
TMP-ENT_DEMO-05005,ENT_DEMO,2025-07-28 12:00:00,29.59,29.43,30.11
TMP-ENT_DEMO-05006,ENT_DEMO,2025-07-28 13:00:00,28.49,31.82,27.7
TMP-ENT_DEMO-05007,ENT_DEMO,2025-07-28 14:00:00,29.73,28.27,28.14
TMP-ENT_DEMO-05008,ENT_DEMO,2025-07-28 15:00:00,26.74,28.86,28.68
TMP-ENT_DEMO-05009,ENT_DEMO,2025-07-28 16:00:00,27.58,30.23,31.34
TMP-ENT_DEMO-05010,ENT_DEMO,2025-07-28 17:00:00,25.69,28.14,31.08
TMP-ENT_DEMO-05011,ENT_DEMO,2025-07-28 18:00:00,29.96,30.14,28.6
TMP-ENT_DEMO-05012,ENT_DEMO,2025-07-28 19:00:00,29.04,30.6,27.99
TMP-ENT_DEMO-05013,ENT_DEMO,2025-07-28 20:00:00,29.69,27.93,28.48
TMP-ENT_DEMO-05014,ENT_DEMO,2025-07-28 21:00:00,29.04,25.92,29.18
TMP-ENT_DEMO-05015,ENT_DEMO,2025-07-28 22:00:00,29.18,29.88,28.25
TMP-ENT_DEMO-05016,ENT_DEMO,2025-07-28 23:00:00,27.11,25.71,30.0
TMP-ENT_DEMO-05017,ENT_DEMO,2025-07-29 00:00:00,28.73,26.97,30.44
TMP-ENT_DEMO-05018,ENT_DEMO,2025-07-29 01:00:00,28.47,30.73,28.7
TMP-ENT_DEMO-05019,ENT_DEMO,2025-07-29 02:00:00,30.69,30.25,31.48
TMP-ENT_DEMO-05020,ENT_DEMO,2025-07-29 03:00:00,29.76,29.99,29.11
TMP-ENT_DEMO-05021,ENT_DEMO,2025-07-29 04:00:00,29.98,31.49,28.81
TMP-ENT_DEMO-05022,ENT_DEMO,2025-07-29 05:00:00,29.91,26.16,31.85
TMP-ENT_DEMO-05023,ENT_DEMO,2025-07-29 06:00:00,28.37,28.94,28.99
TMP-ENT_DEMO-05024,ENT_DEMO,2025-07-29 07:00:00,29.64,28.9,30.18
TMP-ENT_DEMO-05025,ENT_DEMO,2025-07-29 08:00:00,27.84,28.1,29.16
TMP-ENT_DEMO-05026,ENT_DEMO,2025-07-29 09:00:00,29.54,29.68,29.28
TMP-ENT_DEMO-05027,ENT_DEMO,2025-07-29 10:00:00,28.32,26.71,29.36
TMP-ENT_DEMO-05028,ENT_DEMO,2025-07-29 11:00:00,25.57,30.99,29.98
TMP-ENT_DEMO-05029,ENT_DEMO,2025-07-29 12:00:00,29.43,32.38,28.84
TMP-ENT_DEMO-05030,ENT_DEMO,2025-07-29 13:00:00,30.16,26.92,29.47
TMP-ENT_DEMO-05031,ENT_DEMO,2025-07-29 14:00:00,27.52,29.78,29.1
TMP-ENT_DEMO-05032,ENT_DEMO,2025-07-29 15:00:00,26.44,30.05,29.02
TMP-ENT_DEMO-05033,ENT_DEMO,2025-07-29 16:00:00,27.72,27.14,28.06
TMP-ENT_DEMO-05034,ENT_DEMO,2025-07-29 17:00:00,26.53,26.95,29.45
TMP-ENT_DEMO-05035,ENT_DEMO,2025-07-29 18:00:00,28.12,30.34,29.72
TMP-ENT_DEMO-05036,ENT_DEMO,2025-07-29 19:00:00,29.14,26.42,28.89
TMP-ENT_DEMO-05037,ENT_DEMO,2025-07-29 20:00:00,28.03,29.58,30.04
TMP-ENT_DEMO-05038,ENT_DEMO,2025-07-29 21:00:00,28.89,30.37,27.52
TMP-ENT_DEMO-05039,ENT_DEMO,2025-07-29 22:00:00,27.07,31.35,28.56
TMP-ENT_DEMO-05040,ENT_DEMO,2025-07-29 23:00:00,26.34,30.49,30.16
TMP-ENT_DEMO-05041,ENT_DEMO,2025-07-30 00:00:00,30.33,22.94,28.32
TMP-ENT_DEMO-05042,ENT_DEMO,2025-07-30 01:00:00,27.77,30.07,27.45
TMP-ENT_DEMO-05043,ENT_DEMO,2025-07-30 02:00:00,25.93,28.31,29.39
TMP-ENT_DEMO-05044,ENT_DEMO,2025-07-30 03:00:00,29.19,28.16,29.67
TMP-ENT_DEMO-05045,ENT_DEMO,2025-07-30 04:00:00,31.11,33.26,28.91
TMP-ENT_DEMO-05046,ENT_DEMO,2025-07-30 05:00:00,31.1,28.48,29.83
TMP-ENT_DEMO-05047,ENT_DEMO,2025-07-30 06:00:00,30.22,29.23,29.61
TMP-ENT_DEMO-05048,ENT_DEMO,2025-07-30 07:00:00,30.14,31.26,30.61
TMP-ENT_DEMO-05049,ENT_DEMO,2025-07-30 08:00:00,29.17,30.39,27.96
TMP-ENT_DEMO-05050,ENT_DEMO,2025-07-30 09:00:00,27.56,25.9,28.93
TMP-ENT_DEMO-05051,ENT_DEMO,2025-07-30 10:00:00,30.73,26.82,28.2
TMP-ENT_DEMO-05052,ENT_DEMO,2025-07-30 11:00:00,28.82,24.07,28.47
TMP-ENT_DEMO-05053,ENT_DEMO,2025-07-30 12:00:00,26.36,29.39,30.86
TMP-ENT_DEMO-05054,ENT_DEMO,2025-07-30 13:00:00,32.24,27.52,28.96
TMP-ENT_DEMO-05055,ENT_DEMO,2025-07-30 14:00:00,26.87,31.5,27.65
TMP-ENT_DEMO-05056,ENT_DEMO,2025-07-30 15:00:00,30.56,29.21,28.09
TMP-ENT_DEMO-05057,ENT_DEMO,2025-07-30 16:00:00,29.4,27.23,27.22
TMP-ENT_DEMO-05058,ENT_DEMO,2025-07-30 17:00:00,29.34,28.58,27.57
TMP-ENT_DEMO-05059,ENT_DEMO,2025-07-30 18:00:00,29.66,25.71,28.44
TMP-ENT_DEMO-05060,ENT_DEMO,2025-07-30 19:00:00,27.31,29.32,28.55
TMP-ENT_DEMO-05061,ENT_DEMO,2025-07-30 20:00:00,27.87,28.24,27.34
TMP-ENT_DEMO-05062,ENT_DEMO,2025-07-30 21:00:00,29.23,27.8,28.14
TMP-ENT_DEMO-05063,ENT_DEMO,2025-07-30 22:00:00,31.7,27.82,28.43
TMP-ENT_DEMO-05064,ENT_DEMO,2025-07-30 23:00:00,27.15,27.07,30.86
TMP-ENT_DEMO-05065,ENT_DEMO,2025-07-31 00:00:00,28.98,30.23,28.11
TMP-ENT_DEMO-05066,ENT_DEMO,2025-07-31 01:00:00,27.87,28.58,30.53
TMP-ENT_DEMO-05067,ENT_DEMO,2025-07-31 02:00:00,31.17,29.77,29.25
TMP-ENT_DEMO-05068,ENT_DEMO,2025-07-31 03:00:00,30.82,25.52,31.01
TMP-ENT_DEMO-05069,ENT_DEMO,2025-07-31 04:00:00,28.29,30.3,29.15
TMP-ENT_DEMO-05070,ENT_DEMO,2025-07-31 05:00:00,30.32,29.02,28.09
TMP-ENT_DEMO-05071,ENT_DEMO,2025-07-31 06:00:00,28.32,28.05,27.67
TMP-ENT_DEMO-05072,ENT_DEMO,2025-07-31 07:00:00,27.67,29.15,28.56
TMP-ENT_DEMO-05073,ENT_DEMO,2025-07-31 08:00:00,29.89,27.86,26.95
TMP-ENT_DEMO-05074,ENT_DEMO,2025-07-31 09:00:00,28.19,25.96,29.64
TMP-ENT_DEMO-05075,ENT_DEMO,2025-07-31 10:00:00,29.73,28.52,30.47
TMP-ENT_DEMO-05076,ENT_DEMO,2025-07-31 11:00:00,29.88,24.63,28.77
TMP-ENT_DEMO-05077,ENT_DEMO,2025-07-31 12:00:00,27.05,27.17,28.91
TMP-ENT_DEMO-05078,ENT_DEMO,2025-07-31 13:00:00,29.43,27.31,29.34
TMP-ENT_DEMO-05079,ENT_DEMO,2025-07-31 14:00:00,29.98,28.98,30.46
TMP-ENT_DEMO-05080,ENT_DEMO,2025-07-31 15:00:00,30.15,28.6,30.87
TMP-ENT_DEMO-05081,ENT_DEMO,2025-07-31 16:00:00,27.58,26.36,29.91
TMP-ENT_DEMO-05082,ENT_DEMO,2025-07-31 17:00:00,30.13,28.28,27.88
TMP-ENT_DEMO-05083,ENT_DEMO,2025-07-31 18:00:00,31.28,30.32,28.4
TMP-ENT_DEMO-05084,ENT_DEMO,2025-07-31 19:00:00,28.46,28.57,27.6
TMP-ENT_DEMO-05085,ENT_DEMO,2025-07-31 20:00:00,30.16,27.82,27.59
TMP-ENT_DEMO-05086,ENT_DEMO,2025-07-31 21:00:00,29.29,29.84,28.04
TMP-ENT_DEMO-05087,ENT_DEMO,2025-07-31 22:00:00,29.85,29.87,29.02
TMP-ENT_DEMO-05088,ENT_DEMO,2025-07-31 23:00:00,28.36,29.76,28.23
TMP-ENT_DEMO-05089,ENT_DEMO,2025-08-01 00:00:00,29.12,26.97,28.07
TMP-ENT_DEMO-05090,ENT_DEMO,2025-08-01 01:00:00,26.78,27.59,28.1
TMP-ENT_DEMO-05091,ENT_DEMO,2025-08-01 02:00:00,33.12,30.23,27.73
TMP-ENT_DEMO-05092,ENT_DEMO,2025-08-01 03:00:00,27.88,29.75,28.42
TMP-ENT_DEMO-05093,ENT_DEMO,2025-08-01 04:00:00,26.59,29.77,29.55
TMP-ENT_DEMO-05094,ENT_DEMO,2025-08-01 05:00:00,30.05,27.36,27.54
TMP-ENT_DEMO-05095,ENT_DEMO,2025-08-01 06:00:00,28.84,26.6,29.08
TMP-ENT_DEMO-05096,ENT_DEMO,2025-08-01 07:00:00,29.73,31.55,27.72
TMP-ENT_DEMO-05097,ENT_DEMO,2025-08-01 08:00:00,28.08,28.21,29.28
TMP-ENT_DEMO-05098,ENT_DEMO,2025-08-01 09:00:00,29.1,31.52,30.32
TMP-ENT_DEMO-05099,ENT_DEMO,2025-08-01 10:00:00,30.39,31.53,28.13
TMP-ENT_DEMO-05100,ENT_DEMO,2025-08-01 11:00:00,27.89,31.17,27.88
TMP-ENT_DEMO-05101,ENT_DEMO,2025-08-01 12:00:00,28.39,26.34,29.42
TMP-ENT_DEMO-05102,ENT_DEMO,2025-08-01 13:00:00,30.15,26.04,28.16
TMP-ENT_DEMO-05103,ENT_DEMO,2025-08-01 14:00:00,32.14,24.52,29.72
TMP-ENT_DEMO-05104,ENT_DEMO,2025-08-01 15:00:00,30.58,24.99,28.71
TMP-ENT_DEMO-05105,ENT_DEMO,2025-08-01 16:00:00,29.99,27.55,29.95
TMP-ENT_DEMO-05106,ENT_DEMO,2025-08-01 17:00:00,30.02,29.99,27.79
TMP-ENT_DEMO-05107,ENT_DEMO,2025-08-01 18:00:00,28.18,28.45,28.63
TMP-ENT_DEMO-05108,ENT_DEMO,2025-08-01 19:00:00,24.26,28.88,27.8
TMP-ENT_DEMO-05109,ENT_DEMO,2025-08-01 20:00:00,28.73,27.66,25.63
TMP-ENT_DEMO-05110,ENT_DEMO,2025-08-01 21:00:00,30.37,29.37,29.29
TMP-ENT_DEMO-05111,ENT_DEMO,2025-08-01 22:00:00,27.59,29.38,30.37
TMP-ENT_DEMO-05112,ENT_DEMO,2025-08-01 23:00:00,31.11,26.06,27.56
TMP-ENT_DEMO-05113,ENT_DEMO,2025-08-02 00:00:00,28.17,27.81,28.71
TMP-ENT_DEMO-05114,ENT_DEMO,2025-08-02 01:00:00,29.69,25.89,29.15
TMP-ENT_DEMO-05115,ENT_DEMO,2025-08-02 02:00:00,27.26,31.25,29.46
TMP-ENT_DEMO-05116,ENT_DEMO,2025-08-02 03:00:00,30.28,30.92,29.21
TMP-ENT_DEMO-05117,ENT_DEMO,2025-08-02 04:00:00,31.33,28.26,28.44
TMP-ENT_DEMO-05118,ENT_DEMO,2025-08-02 05:00:00,30.25,27.77,29.6
TMP-ENT_DEMO-05119,ENT_DEMO,2025-08-02 06:00:00,27.86,30.18,31.58
TMP-ENT_DEMO-05120,ENT_DEMO,2025-08-02 07:00:00,31.53,27.17,28.48
TMP-ENT_DEMO-05121,ENT_DEMO,2025-08-02 08:00:00,26.91,29.92,27.66
TMP-ENT_DEMO-05122,ENT_DEMO,2025-08-02 09:00:00,26.81,29.65,25.86
